flyby_tdb,rp_km,theta_deg,delta_deg,vinf_out_mag_kms
2035-09-03T00:00:00.000,9173.977777777778,29.999999999999996,6.841544370025507,8.577401427430567
2035-09-03T00:00:00.000,10229.533333333333,-29.999999999999996,6.172914293420313,8.577401427430567
2035-09-03T00:00:00.000,10229.533333333333,-14.999999999999998,6.172914293420313,8.577401427430567
2035-09-03T00:00:00.000,10229.533333333333,0.0,6.172914293420313,8.577401427430567
2035-09-03T00:00:00.000,10229.533333333333,15.000000000000002,6.172914293420313,8.577401427430567
2035-09-03T00:00:00.000,10229.533333333333,29.999999999999996,6.172914293420313,8.577401427430567
2035-09-03T00:00:00.000,11285.08888888889,-29.999999999999996,5.623388256299236,8.577401427430567
2035-09-03T00:00:00.000,11285.08888888889,-14.999999999999998,5.623388256299236,8.577401427430567
2035-09-03T00:00:00.000,11285.08888888889,0.0,5.623388256299236,8.577401427430567
2035-09-03T00:00:00.000,11285.08888888889,15.000000000000002,5.623388256299236,8.577401427430567
2035-09-03T00:00:00.000,11285.08888888889,29.999999999999996,5.623388256299236,8.577401427430567
2035-09-03T00:00:00.000,12340.644444444446,-29.999999999999996,5.163734723345307,8.577401427430567
2035-09-03T00:00:00.000,12340.644444444446,-14.999999999999998,5.163734723345307,8.577401427430567
2035-09-03T00:00:00.000,12340.644444444446,0.0,5.163734723345307,8.577401427430567
2035-09-03T00:00:00.000,12340.644444444446,15.000000000000002,5.163734723345307,8.577401427430567
2035-09-03T00:00:00.000,12340.644444444446,29.999999999999996,5.163734723345307,8.577401427430567
2035-09-03T00:00:00.000,13396.2,-29.999999999999996,4.773567013402283,8.577401427430567
2035-09-03T00:00:00.000,13396.2,-14.999999999999998,4.773567013402283,8.577401427430567
2035-09-03T00:00:00.000,13396.2,0.0,4.773567013402283,8.577401427430567
