dep_tdb,tof_days,c3,vinf_in_x,vinf_in_y,vinf_in_z,vinf_out_x,vinf_out_y,vinf_out_z,arr_tdb,dep_idx,tof_idx
2035-06-15T00:01:09.185,410.0,41.997293711671944,4.568094249086409,0.08154936428507042,0.3283421425302473,3.9440060644251282,5.038017313989566,1.0298016407984183,2036-07-29T00:01:09.183,25,23
2035-06-15T00:01:09.185,420.0,46.120793546238154,4.725529156697234,0.3586982549374511,0.44241059413208994,3.960406714895516,5.377861874474094,1.2306802419502167,2036-08-08T00:01:09.183,25,24
2035-06-18T00:01:09.185,180.0,10.755838943643052,2.9337914368672564,-0.05258498365930819,-0.8583533532032908,3.272355467170403,0.217810456633736,0.00934050876722814,2035-12-15T00:01:09.183,26,0
2035-06-18T00:01:09.185,190.0,10.455786814500605,2.6475568782675207,-0.14335362314503008,-0.9895426890717625,3.223873936969756,0.17444119976257833,0.17886844566083449,2035-12-25T00:01:09.184,26,1
2035-06-18T00:01:09.185,200.0,10.40610708176789,2.4354912147071595,-0.22233893800311932,-1.1576036946247195,3.197271899984205,0.13215055826221644,0.4075484134311725,2036-01-04T00:01:09.184,26,2
2035-06-18T00:01:09.185,210.0,10.683680811185639,2.2895984217285523,-0.27404781302101,-1.3815309362494936,3.185452597556168,0.074207179056895,0.7287426531257248,2036-01-14T00:01:09.184,26,3
2035-06-18T00:01:09.185,220.0,11.582680142545854,2.205093964437083,-0.27309821350493735,-1.7063415634684422,3.1789148938989165,-0.032804934268452435,1.214950236092465,2036-01-24T00:01:09.185,26,4
2035-06-18T00:01:09.185,230.0,14.25525081153169,2.187548952629882,-0.16187525368646405,-2.2542063789703795,3.15451701417118,-0.2726075103584371,2.056686258069618,2036-02-03T00:01:09.185,26,5
2035-06-18T00:01:09.185,240.0,25.513096202937607,2.306473227922428,0.2592057670192167,-3.4806736692273224,2.993414230453393,-0.9456409691890597,3.957060854377641,2036-02-13T00:01:09.185,26,6
2035-06-18T00:01:09.185,250.0,184.2036668507399,4.100821174919524,2.5777393889007376,-9.214586075436968,0.3282473900811027,-4.459100470773071,12.814536413510877,2036-02-23T00:01:09.185,26,7
2035-06-18T00:01:09.185,260.0,172.837864616846,4.006162558495134,-4.499988180043829,6.617003295209778,0.5715705110197042,6.33354728417872,-11.506404762863639,2036-03-04T00:01:09.185,26,8
2035-06-18T00:01:09.185,270.0,40.027569773035,2.6197523414015045,-2.456264876468589,2.1364507553747694,2.8799624672458,3.3184861607653806,-4.552036419131456,2036-03-14T00:01:09.186,26,9
2035-06-18T00:01:09.185,280.0,25.633849306876293,2.560660319742901,-1.9976200735433958,1.0650174107187587,3.177076384409748,2.7504909320978097,-2.82397496216767,2036-03-24T00:01:09.186,26,10
2035-06-18T00:01:09.185,290.0,21.68809713319896,2.632276626998081,-1.7902565776117418,0.5953448450968091,3.29920862738717,2.6055337636032085,-2.003625057962872,2036-04-03T00:01:09.186,26,11
2035-06-18T00:01:09.185,300.0,20.467112258112742,2.746156303100239,-1.6560317747473743,0.340145633033041,3.3770769749042593,2.612984802396065,-1.4949159796227454,2036-04-13T00:01:09.186,26,12
2035-06-18T00:01:09.185,310.0,20.358456447399597,2.88157185136086,-1.544572106742181,0.1890050299111543,3.437602321021348,2.6961999151640237,-1.1277644910963227,2036-04-23T00:01:09.186,26,13
2035-06-18T00:01:09.185,320.0,20.853237753187297,3.030258706099577,-1.4362148317999157,0.09864367700702159,3.48905590857893,2.8252211281286206,-0.835375482746172,2036-05-03T00:01:09.185,26,14
2035-06-18T00:01:09.185,330.0,21.75278233543179,3.1876372948024745,-1.3217232962611174,0.04867024463100167,3.5345290760762076,2.9860218264123475,-0.5861400839327823,2036-05-13T00:01:09.185,26,15
2035-06-18T00:01:09.185,340.0,22.97143689048823,3.350604865032672,-1.1961768728634823,0.028250786109263792,3.5752693261097654,3.171284948294611,-0.3630949090622234,2036-05-23T00:01:09.185,26,16
2035-06-18T00:01:09.185,350.0,24.473055248326503,3.516794768888353,-1.0566744308871314,0.03113502349558761,3.6117470083236363,3.3769702692828436,-0.15623890863522927,2036-06-02T00:01:09.185,26,17
2035-06-18T00:01:09.185,360.0,26.24683850602185,3.6842687923739597,-0.9013264627943336,0.05351188859967948,3.644055965692413,3.60083745376003,0.04079530024856981,2036-06-12T00:01:09.185,26,18
2035-06-18T00:01:09.185,370.0,28.297141524652243,3.851360720922674,-0.7287552274627931,0.09298515966683318,3.6720792272903786,3.841743054936482,0.23234881751807313,2036-06-22T00:01:09.184,26,19
2035-06-18T00:01:09.185,380.0,30.639007897232474,4.016577922444853,-0.5378245394896872,0.1480436132104872,3.6955593619497797,4.099282577993865,0.4215818370065113,2036-07-02T00:01:09.184,26,20
2035-06-18T00:01:09.185,390.0,33.29638706087158,4.178542162628646,-0.32748211524428683,0.21776790975961724,3.714125085838514,4.373602654505547,0.6109514940800732,2036-07-12T00:01:09.184,26,21
2035-06-18T00:01:09.185,400.0,36.30181275140117,4.335945052541225,-0.0966347979882407,0.30167525354801406,3.7272947551524176,4.66530587424419,0.8025008781036335,2036-07-22T00:01:09.184,26,22
2035-06-18T00:01:09.185,410.0,39.69702991547773,4.487484260882242,0.15593838230653034,0.39963160348729776,3.7344650434444695,4.97540999353266,0.9980461667800554,2036-08-01T00:01:09.183,26,23
2035-06-18T00:01:09.185,420.0,43.53439811619309,4.6318126935660375,0.43165301577194626,0.5118006693512864,3.734887870260952,5.30534373762804,1.1993075245247296,2036-08-11T00:01:09.183,26,24
2035-06-21T00:01:09.184,180.0,10.599052500828309,2.8644083967922533,-0.03902990573919851,-0.8783637188952866,3.2532145364901375,0.12323628980416446,0.021459200191820793,2035-12-18T00:01:09.183,27,0
2035-06-21T00:01:09.184,190.0,10.34031999105575,2.596052458161523,-0.13310075429250112,-1.0098165173296065,3.208644126905302,0.08544990571596295,0.193961778567316,2035-12-28T00:01:09.184,27,1
2035-06-21T00:01:09.184,200.0,10.317635312094424,2.3996217593314775,-0.21365129521495696,-1.1750581844404415,3.1837832712794913,0.04960611310877028,0.4227276039691817,2036-01-07T00:01:09.184,27,2
2035-06-21T00:01:09.184,210.0,10.604773273169688,2.267055964634629,-0.2667302284185613,-1.3907798135063132,3.1719271276619203,0.0004089506519822095,0.7373272019473124,2036-01-17T00:01:09.184,27,3
2035-06-21T00:01:09.184,220.0,11.4609601315707,2.1931842699085884,-0.27032110924277397,-1.6950629547246785,3.164448759604337,-0.09126874447535804,1.1995391597155822,2036-01-27T00:01:09.185,27,4
2035-06-21T00:01:09.184,230.0,13.80845451679477,2.181000898701665,-0.1775644517000705,-2.1849503927304688,3.1423425614080465,-0.29366996729153905,1.9616053868883196,2036-02-06T00:01:09.185,27,5
2035-06-21T00:01:09.184,240.0,22.225050104093334,2.2749300615584325,0.15574970568207558,-3.1809176709097877,3.0249117125725284,-0.8244444789562926,3.5206889292229944,2036-02-16T00:01:09.185,27,6
2035-06-21T00:01:09.184,250.0,90.48789324452845,3.0663006478116905,1.5703461278080315,-6.59723487210424,1.892185000735445,-2.9634269588165916,8.83887039317125,2036-02-26T00:01:09.185,27,7
2035-06-21T00:01:09.184,260.0,526.649737169936,7.931471210613632,-6.874864693764415,12.053147355118393,-5.511172573890839,9.947143681481691,-19.933164490634404,2036-03-07T00:01:09.185,27,8
2035-06-21T00:01:09.184,270.0,55.13803814703523,2.804646559955593,-2.773277233845236,2.968451534757169,2.575140400034229,3.8129052255541067,-5.828245345564047,2036-03-17T00:01:09.186,27,9
2035-06-21T00:01:09.184,280.0,29.18774663047813,2.6190744495436036,-2.1020093574197163,1.421710721144728,3.061444354128316,2.9295421009308225,-3.3515799521908782,2036-03-27T00:01:09.186,27,10
2035-06-21T00:01:09.184,290.0,22.896590159353742,2.6644385476673165,-1.8275366045307182,0.8131872969515783,3.2142483735109657,2.6914078958432963,-2.3068422336449914,2036-04-06T00:01:09.186,27,11
2035-06-21T00:01:09.184,300.0,20.811500842566026,2.767192504830895,-1.6604339739603526,0.4982126994115268,3.2966027382422816,2.6573724777936283,-1.6977287012489573,2036-04-16T00:01:09.186,27,12
2035-06-21T00:01:09.184,310.0,20.25870769752511,2.895026984587748,-1.5287366464854166,0.3158991876694621,3.353662979401985,2.717501929628437,-1.2754746491324043,2036-04-26T00:01:09.186,27,13
2035-06-21T00:01:09.184,320.0,20.466212118649338,3.0368779555306915,-1.4061828000809449,0.20735315198951865,3.3982455127833724,2.8315532434565753,-0.9489182172176683,2036-05-06T00:01:09.185,27,14
2035-06-21T00:01:09.184,330.0,21.14595328852057,3.1872720579347416,-1.2809557828324625,0.145967023295281,3.4349944096322638,2.9814035778648265,-0.6767565294923127,2036-05-16T00:01:09.185,27,15
2035-06-21T00:01:09.184,340.0,22.1749659619455,3.34277761708341,-1.146959859720429,0.11799403629944027,3.4658041077542485,3.1578099070920294,-0.4374979306130581,2036-05-26T00:01:09.185,27,16
2035-06-21T00:01:09.184,350.0,23.498888944528595,3.5009019223341085,-1.0007026967426125,0.11565160846549638,3.4914526114749727,3.3557092469599583,-0.21877626978404197,2036-06-05T00:01:09.185,27,17
2035-06-21T00:01:09.184,360.0,25.096716079624397,3.65966098390766,-0.8399783595357562,0.1342494513771566,3.512192777670517,3.57226146354299,-0.012884416523441744,2036-06-15T00:01:09.185,27,18
2035-06-21T00:01:09.184,370.0,26.966243358648626,3.817374830616025,-0.6632372969093314,0.1708498166914767,3.527992755670166,3.8059381664213223,0.18532443974003898,2036-06-25T00:01:09.184,27,19
2035-06-21T00:01:09.184,380.0,29.117660388099896,3.972550180651094,-0.4692568459479389,0.22358532554825228,3.5386392501973454,4.056064607948725,0.3795161936049892,2036-07-05T00:01:09.184,27,20
2035-06-21T00:01:09.184,390.0,31.570796023754788,4.123816624201512,-0.2569491271889639,0.29128991484273925,3.543780000641572,4.322579420543561,0.5724740028166372,2036-07-15T00:01:09.184,27,21
2035-06-21T00:01:09.184,400.0,34.3542418117212,4.269869171154101,-0.025219680906513275,0.3733014331825544,3.542935441743193,4.605909274253914,0.7664528848552629,2036-07-25T00:01:09.183,27,22
2035-06-21T00:01:09.184,410.0,37.505605097930165,4.40940452788122,0.22712121170383526,0.46934451505400787,3.5354919568909047,4.906908844096518,0.9634040255351147,2036-08-04T00:01:09.183,27,23
2035-06-21T00:01:09.184,420.0,41.072611511317604,4.5410713041029656,0.5014297982079725,0.5794645370606037,3.520681600309043,5.226843293637863,1.165127359697582,2036-08-14T00:01:09.183,27,24
2035-06-24T00:01:09.184,180.0,10.520009344437213,2.7989075554936136,-0.03230889269375581,-0.8982951722589894,3.2432419026907553,0.02365070059072316,0.028843533584316627,2035-12-21T00:01:09.184,28,0
2035-06-24T00:01:09.184,190.0,10.294262371537526,2.548172090310743,-0.1289014571356546,-1.0292058256523644,3.2019766301892574,-0.007908542301928279,0.20382709883141725,2035-12-31T00:01:09.184,28,1
2035-06-24T00:01:09.184,200.0,10.290036628788805,2.3670440955012495,-0.21039535646074725,-1.1909189919403484,3.178354057173138,-0.036773371898905616,0.4321456180028267,2036-01-10T00:01:09.184,28,2
2035-06-24T00:01:09.184,210.0,10.577487795262554,2.247419876292085,-0.264251329347557,-1.3980928143386455,3.166069185449693,-0.07694567462391011,0.739981804752754,2036-01-20T00:01:09.184,28,3
2035-06-24T00:01:09.184,220.0,11.384978319030521,2.1838050669321944,-0.2713358720783212,-1.683041397100514,3.1573071409762363,-0.15393095220695063,1.180125077491216,2036-01-30T00:01:09.185,28,4
2035-06-24T00:01:09.184,230.0,13.459064286948266,2.1772376030104645,-0.19315986209118208,-2.1236856877571912,3.136313968905611,-0.3239938960361334,1.875533772217159,2036-02-09T00:01:09.185,28,5
2035-06-24T00:01:09.184,240.0,20.01103301878173,2.25676382679762,0.07761331013660744,-2.9528404066673426,3.0459863888309897,-0.7496552678379245,3.189203179046598,2036-02-19T00:01:09.185,28,6
2035-06-24T00:01:09.184,250.0,57.2837192635929,2.7064493737726174,1.039481472409642,-5.264667740433677,2.4369162327056024,-2.19259791723535,6.821852601141719,2036-02-29T00:01:09.185,28,7
2035-06-24T00:01:09.184,260.0,1774.3321092959072,21.672421510730317,8.324289459885245,-19.882803396910834,-26.822631225175417,-13.16219158948544,29.692343727227573,2036-03-10T00:01:09.185,28,8
2035-06-24T00:01:09.184,270.0,85.62435489260307,3.1580711434468505,-3.262328752518285,4.23543458177871,2.015504718273455,4.564749752768605,-7.792634683970465,2036-03-20T00:01:09.186,28,9
2035-06-24T00:01:09.184,280.0,34.754480009916364,2.699963421060154,-2.2449446205674635,1.871831267552436,2.9184674642507176,3.1603139162150176,-4.031059863237465,2036-03-30T00:01:09.186,28,10
2035-06-24T00:01:09.184,290.0,24.702235307091442,2.7036074399890353,-1.8806032134729982,1.0661387515202647,3.125958584351828,2.793467757453926,-2.66967341150072,2036-04-09T00:01:09.186,28,11
